ranking_type,ranking_type_name,datetime,symbol,exchange_id,instrument_id,broker,volume,volume_change,volume_ranking,long_oi,long_change,long_ranking,short_oi,short_change,short_ranking
VOLUME,成交量排名,20251030,SHFE.rb2601,SHFE,rb2601,G国泰君安,403683.0,100766.0,1.0,98479.0,-4404.0,2.0,186062,-1777,1
VOLUME,成交量排名,20251031,SHFE.rb2601,SHFE,rb2601,G国泰君安,275285.0,-128398.0,1.0,92630.0,-5849.0,3.0,185716,-346,1
VOLUME,成交量排名,20251103,SHFE.rb2601,SHFE,rb2601,G国泰君安,252204.0,-23081.0,2.0,95311.0,2681.0,2.0,182969,-2747,1
VOLUME,成交量排名,20251104,SHFE.rb2601,SHFE,rb2601,G国泰君安,281089.0,28885.0,1.0,100344.0,5033.0,2.0,186789,3820,1
VOLUME,成交量排名,20251105,SHFE.rb2601,SHFE,rb2601,G国泰君安,239048.0,-42041.0,2.0,103638.0,3294.0,2.0,174053,-12736,1
VOLUME,成交量排名,20251106,SHFE.rb2601,SHFE,rb2601,G国泰君安,165391.0,-73657.0,2.0,105686.0,2048.0,2.0,178400,4347,1
VOLUME,成交量排名,20251107,SHFE.rb2601,SHFE,rb2601,G国泰君安,146564.0,-18827.0,2.0,104596.0,-1090.0,2.0,175346,-3054,1
VOLUME,成交量排名,20251110,SHFE.rb2601,SHFE,rb2601,G国泰君安,270970.0,124406.0,1.0,100016.0,-4580.0,2.0,170704,-4642,1
VOLUME,成交量排名,20251111,SHFE.rb2601,SHFE,rb2601,G国泰君安,207604.0,-63366.0,1.0,101262.0,1246.0,2.0,183050,12346,1
VOLUME,成交量排名,20251112,SHFE.rb2601,SHFE,rb2601,G国泰君安,177499.0,-30105.0,2.0,100482.0,-780.0,2.0,177461,-5589,1
VOLUME,成交量排名,20251113,SHFE.rb2601,SHFE,rb2601,G国泰君安,234218.0,56719.0,1.0,103279.0,2797.0,2.0,181261,3800,1
VOLUME,成交量排名,20251114,SHFE.rb2601,SHFE,rb2601,G国泰君安,219539.0,-14679.0,1.0,103083.0,-196.0,2.0,177978,-3283,1
VOLUME,成交量排名,20251117,SHFE.rb2601,SHFE,rb2601,G国泰君安,410237.0,190698.0,1.0,97655.0,-5428.0,2.0,171557,-6421,1
VOLUME,成交量排名,20251118,SHFE.rb2601,SHFE,rb2601,G国泰君安,217839.0,-192398.0,1.0,97081.0,-574.0,2.0,169474,-2083,1
VOLUME,成交量排名,20251119,SHFE.rb2601,SHFE,rb2601,G国泰君安,263887.0,46048.0,1.0,94324.0,-2757.0,2.0,178893,9419,1
VOLUME,成交量排名,20251120,SHFE.rb2601,SHFE,rb2601,G国泰君安,377092.0,113205.0,1.0,85650.0,-8674.0,2.0,174861,-4032,1
VOLUME,成交量排名,20251121,SHFE.rb2601,SHFE,rb2601,G国泰君安,265921.0,-111171.0,1.0,85609.0,-41.0,2.0,163765,-11096,1
VOLUME,成交量排名,20251124,SHFE.rb2601,SHFE,rb2601,G国泰君安,383856.0,117935.0,1.0,94965.0,9356.0,2.0,149405,-14360,1
VOLUME,成交量排名,20251125,SHFE.rb2601,SHFE,rb2601,G国泰君安,301814.0,-82042.0,1.0,87163.0,-7802.0,2.0,125068,-24337,1
VOLUME,成交量排名,20251126,SHFE.rb2601,SHFE,rb2601,G国泰君安,243396.0,-58418.0,1.0,81228.0,-5935.0,2.0,113061,-12007,1
VOLUME,成交量排名,20251127,SHFE.rb2601,SHFE,rb2601,G国泰君安,243069.0,-327.0,1.0,67275.0,-13953.0,1.0,102111,-10950,1
VOLUME,成交量排名,20251128,SHFE.rb2601,SHFE,rb2601,G国泰君安,210786.0,-32283.0,1.0,67015.0,-260.0,1.0,93611,-8500,1
VOLUME,成交量排名,20251201,SHFE.rb2601,SHFE,rb2601,G国泰君安,265649.0,54863.0,1.0,63476.0,-3539.0,1.0,90028,-3583,1
VOLUME,成交量排名,20251202,SHFE.rb2601,SHFE,rb2601,G国泰君安,196315.0,-69334.0,1.0,59332.0,-4144.0,1.0,81249,-8779,1
VOLUME,成交量排名,20251203,SHFE.rb2601,SHFE,rb2601,G国泰君安,90565.0,-105750.0,1.0,55352.0,-3980.0,1.0,71890,-9359,1
VOLUME,成交量排名,20251204,SHFE.rb2601,SHFE,rb2601,G国泰君安,73831.0,-16734.0,1.0,54424.0,-928.0,1.0,67221,-4669,1
VOLUME,成交量排名,20251205,SHFE.rb2601,SHFE,rb2601,G国泰君安,56682.0,-17149.0,1.0,51980.0,-2444.0,1.0,67315,94,1
VOLUME,成交量排名,20251208,SHFE.rb2601,SHFE,rb2601,G国泰君安,95183.0,38501.0,1.0,44035.0,-7945.0,1.0,61376,-5939,1
VOLUME,成交量排名,20251209,SHFE.rb2601,SHFE,rb2601,G国泰君安,97211.0,2028.0,1.0,38789.0,-5246.0,1.0,54209,-7167,1
VOLUME,成交量排名,20251210,SHFE.rb2601,SHFE,rb2601,G国泰君安,74070.0,-23141.0,1.0,37441.0,-1348.0,1.0,47079,-7130,1
VOLUME,成交量排名,20251211,SHFE.rb2601,SHFE,rb2601,G国泰君安,59536.0,-14534.0,1.0,29982.0,-7459.0,1.0,42348,-4731,1
VOLUME,成交量排名,20251212,SHFE.rb2601,SHFE,rb2601,G国泰君安,36725.0,-22811.0,1.0,29205.0,-777.0,1.0,40532,-1816,1
VOLUME,成交量排名,20251215,SHFE.rb2601,SHFE,rb2601,G国泰君安,45834.0,9109.0,1.0,25743.0,-3462.0,1.0,35992,-4540,1
VOLUME,成交量排名,20251216,SHFE.rb2601,SHFE,rb2601,G国泰君安,20002.0,-25832.0,2.0,24164.0,-1579.0,1.0,33177,-2815,1
VOLUME,成交量排名,20251217,SHFE.rb2601,SHFE,rb2601,G国泰君安,18248.0,-1754.0,2.0,22472.0,-1692.0,1.0,27781,-5396,1
VOLUME,成交量排名,20251218,SHFE.rb2601,SHFE,rb2601,G国泰君安,32626.0,14378.0,2.0,19474.0,-2998.0,1.0,25091,-2690,1
VOLUME,成交量排名,20251219,SHFE.rb2601,SHFE,rb2601,G国泰君安,15816.0,-16810.0,2.0,18684.0,-790.0,1.0,23818,-1273,1
VOLUME,成交量排名,20251222,SHFE.rb2601,SHFE,rb2601,G国泰君安,18600.0,2784.0,2.0,16829.0,-1855.0,1.0,21671,-2147,1
VOLUME,成交量排名,20251223,SHFE.rb2601,SHFE,rb2601,G国泰君安,23235.0,4635.0,2.0,17056.0,227.0,1.0,17401,-4270,1
VOLUME,成交量排名,20251224,SHFE.rb2601,SHFE,rb2601,G国泰君安,14145.0,-9090.0,2.0,13885.0,-3171.0,1.0,14620,-2781,1
VOLUME,成交量排名,20251225,SHFE.rb2601,SHFE,rb2601,G国泰君安,18149.0,4004.0,3.0,10235.0,-3650.0,1.0,9361,-5259,1
VOLUME,成交量排名,20251226,SHFE.rb2601,SHFE,rb2601,G国泰君安,14378.0,-3771.0,2.0,8686.0,-1549.0,1.0,6998,-2363,1
VOLUME,成交量排名,20251229,SHFE.rb2601,SHFE,rb2601,G国泰君安,6892.0,-7486.0,3.0,5685.0,-3001.0,1.0,5463,-1535,1
VOLUME,成交量排名,20251230,SHFE.rb2601,SHFE,rb2601,G国泰君安,3936.0,-2956.0,2.0,3399.0,-2286.0,2.0,4605,-858,1
VOLUME,成交量排名,20251231,SHFE.rb2601,SHFE,rb2601,G国泰君安,6102.0,2166.0,1.0,706.0,-2693.0,10.0,3540,-1065,1
VOLUME,成交量排名,20260105,SHFE.rb2601,SHFE,rb2601,G国泰君安,676.0,-5426.0,5.0,570.0,-136.0,9.0,3000,-540,1
VOLUME,成交量排名,20260106,SHFE.rb2601,SHFE,rb2601,G国泰君安,480.0,-196.0,5.0,510.0,-60.0,6.0,2580,-420,1
VOLUME,成交量排名,20260107,SHFE.rb2601,SHFE,rb2601,G国泰君安,1500.0,1020.0,1.0,,,,1650,-930,2
VOLUME,成交量排名,20260108,SHFE.rb2601,SHFE,rb2601,G国泰君安,90.0,-1410.0,14.0,,,,1560,-90,1
VOLUME,成交量排名,20260109,SHFE.rb2601,SHFE,rb2601,G国泰君安,90.0,0.0,3.0,,,,1470,-90,1
VOLUME,成交量排名,20260113,SHFE.rb2601,SHFE,rb2601,G国泰君安,420.0,420.0,2.0,,,,1050,-420,2
VOLUME,成交量排名,20260114,SHFE.rb2601,SHFE,rb2601,G国泰君安,60.0,-360.0,4.0,,,,1050,0,1
LONG,多头持仓排名,20250903,SHFE.rb2601,SHFE,rb2601,G国泰君安,331204.0,100283.0,1.0,94731.0,8460.0,2.0,160426,10202,1
LONG,多头持仓排名,20250904,SHFE.rb2601,SHFE,rb2601,G国泰君安,355986.0,24782.0,1.0,99112.0,4381.0,2.0,169003,8577,1
LONG,多头持仓排名,20250905,SHFE.rb2601,SHFE,rb2601,G国泰君安,384606.0,28620.0,1.0,94083.0,-5029.0,2.0,174128,5125,1
LONG,多头持仓排名,20250908,SHFE.rb2601,SHFE,rb2601,G国泰君安,361276.0,-23330.0,1.0,97316.0,3233.0,2.0,179755,5627,1
LONG,多头持仓排名,20250909,SHFE.rb2601,SHFE,rb2601,G国泰君安,359972.0,-1304.0,1.0,95555.0,-1761.0,2.0,182000,2245,1
LONG,多头持仓排名,20250910,SHFE.rb2601,SHFE,rb2601,G国泰君安,333652.0,-26320.0,1.0,107412.0,11857.0,2.0,178769,-3231,1
LONG,多头持仓排名,20250911,SHFE.rb2601,SHFE,rb2601,G国泰君安,483908.0,150256.0,1.0,113002.0,5590.0,2.0,196055,17286,1
LONG,多头持仓排名,20250912,SHFE.rb2601,SHFE,rb2601,G国泰君安,673510.0,189602.0,1.0,111331.0,-1671.0,2.0,196766,711,1
LONG,多头持仓排名,20250915,SHFE.rb2601,SHFE,rb2601,G国泰君安,525635.0,-147875.0,1.0,113745.0,2414.0,2.0,208713,11947,1
LONG,多头持仓排名,20250916,SHFE.rb2601,SHFE,rb2601,G国泰君安,630210.0,104575.0,1.0,106689.0,-7056.0,2.0,198389,-10324,1
LONG,多头持仓排名,20250917,SHFE.rb2601,SHFE,rb2601,G国泰君安,370095.0,-260115.0,1.0,107193.0,504.0,2.0,204050,5661,1
LONG,多头持仓排名,20250918,SHFE.rb2601,SHFE,rb2601,G国泰君安,495633.0,125538.0,1.0,104660.0,-2533.0,2.0,205330,1280,1
LONG,多头持仓排名,20250919,SHFE.rb2601,SHFE,rb2601,G国泰君安,340313.0,-155320.0,1.0,100520.0,-4140.0,2.0,209451,4121,1
LONG,多头持仓排名,20250922,SHFE.rb2601,SHFE,rb2601,G国泰君安,447767.0,107454.0,1.0,104291.0,3771.0,2.0,215043,5592,1
LONG,多头持仓排名,20250923,SHFE.rb2601,SHFE,rb2601,G国泰君安,392193.0,-55574.0,1.0,95170.0,-9121.0,2.0,223915,8872,1
LONG,多头持仓排名,20250924,SHFE.rb2601,SHFE,rb2601,G国泰君安,317716.0,-74477.0,1.0,98340.0,3170.0,2.0,225071,1156,1
LONG,多头持仓排名,20250925,SHFE.rb2601,SHFE,rb2601,G国泰君安,307547.0,-10169.0,1.0,92387.0,-5953.0,2.0,217880,-7191,1
LONG,多头持仓排名,20250926,SHFE.rb2601,SHFE,rb2601,G国泰君安,424034.0,116487.0,1.0,98895.0,6508.0,2.0,244966,27086,1
LONG,多头持仓排名,20250929,SHFE.rb2601,SHFE,rb2601,G国泰君安,392441.0,-31593.0,1.0,100171.0,1276.0,2.0,221929,-23037,1
LONG,多头持仓排名,20250930,SHFE.rb2601,SHFE,rb2601,G国泰君安,336893.0,-55548.0,1.0,95018.0,-5153.0,2.0,220029,-1900,1
LONG,多头持仓排名,20251009,SHFE.rb2601,SHFE,rb2601,G国泰君安,267116.0,-69777.0,1.0,96730.0,1712.0,2.0,219677,-352,1
LONG,多头持仓排名,20251010,SHFE.rb2601,SHFE,rb2601,G国泰君安,320379.0,53263.0,1.0,93392.0,-3338.0,2.0,212166,-7511,1
LONG,多头持仓排名,20251013,SHFE.rb2601,SHFE,rb2601,G国泰君安,397089.0,76710.0,1.0,95278.0,1886.0,2.0,206467,-5699,1
LONG,多头持仓排名,20251014,SHFE.rb2601,SHFE,rb2601,G国泰君安,368603.0,-28486.0,1.0,99354.0,4076.0,2.0,213994,7527,1
LONG,多头持仓排名,20251015,SHFE.rb2601,SHFE,rb2601,G国泰君安,330914.0,-37689.0,1.0,102928.0,3574.0,2.0,209930,-4064,1
LONG,多头持仓排名,20251016,SHFE.rb2601,SHFE,rb2601,G国泰君安,361518.0,30604.0,1.0,100677.0,-2251.0,2.0,202707,-7223,1
LONG,多头持仓排名,20251017,SHFE.rb2601,SHFE,rb2601,G国泰君安,278620.0,-82898.0,1.0,103333.0,2656.0,2.0,196457,-6250,1
LONG,多头持仓排名,20251020,SHFE.rb2601,SHFE,rb2601,G国泰君安,430028.0,151408.0,1.0,101807.0,-1526.0,2.0,184485,-11972,1
LONG,多头持仓排名,20251021,SHFE.rb2601,SHFE,rb2601,G国泰君安,283869.0,-146159.0,1.0,99619.0,-2188.0,2.0,183212,-1273,1
LONG,多头持仓排名,20251022,SHFE.rb2601,SHFE,rb2601,G国泰君安,235012.0,-48857.0,1.0,99259.0,-360.0,2.0,186078,2866,1
LONG,多头持仓排名,20251023,SHFE.rb2601,SHFE,rb2601,G国泰君安,253801.0,18789.0,1.0,98350.0,-909.0,2.0,179011,-7067,1
LONG,多头持仓排名,20251024,SHFE.rb2601,SHFE,rb2601,G国泰君安,271100.0,17299.0,1.0,107083.0,8733.0,2.0,187566,8555,1
LONG,多头持仓排名,20251027,SHFE.rb2601,SHFE,rb2601,G国泰君安,484656.0,213556.0,1.0,104942.0,-2141.0,2.0,184983,-2583,1
LONG,多头持仓排名,20251028,SHFE.rb2601,SHFE,rb2601,G国泰君安,373090.0,-111566.0,1.0,101879.0,-3063.0,2.0,182222,-2761,1
LONG,多头持仓排名,20251029,SHFE.rb2601,SHFE,rb2601,G国泰君安,302917.0,-70173.0,1.0,102883.0,1004.0,2.0,187839,5617,1
LONG,多头持仓排名,20251030,SHFE.rb2601,SHFE,rb2601,G国泰君安,403683.0,100766.0,1.0,98479.0,-4404.0,2.0,186062,-1777,1
LONG,多头持仓排名,20251031,SHFE.rb2601,SHFE,rb2601,G国泰君安,275285.0,-128398.0,1.0,92630.0,-5849.0,3.0,185716,-346,1
LONG,多头持仓排名,20251103,SHFE.rb2601,SHFE,rb2601,G国泰君安,252204.0,-23081.0,2.0,95311.0,2681.0,2.0,182969,-2747,1
LONG,多头持仓排名,20251104,SHFE.rb2601,SHFE,rb2601,G国泰君安,281089.0,28885.0,1.0,100344.0,5033.0,2.0,186789,3820,1
LONG,多头持仓排名,20251105,SHFE.rb2601,SHFE,rb2601,G国泰君安,239048.0,-42041.0,2.0,103638.0,3294.0,2.0,174053,-12736,1
LONG,多头持仓排名,20251106,SHFE.rb2601,SHFE,rb2601,G国泰君安,165391.0,-73657.0,2.0,105686.0,2048.0,2.0,178400,4347,1
LONG,多头持仓排名,20251107,SHFE.rb2601,SHFE,rb2601,G国泰君安,146564.0,-18827.0,2.0,104596.0,-1090.0,2.0,175346,-3054,1
LONG,多头持仓排名,20251110,SHFE.rb2601,SHFE,rb2601,G国泰君安,270970.0,124406.0,1.0,100016.0,-4580.0,2.0,170704,-4642,1
LONG,多头持仓排名,20251111,SHFE.rb2601,SHFE,rb2601,G国泰君安,207604.0,-63366.0,1.0,101262.0,1246.0,2.0,183050,12346,1
LONG,多头持仓排名,20251112,SHFE.rb2601,SHFE,rb2601,G国泰君安,177499.0,-30105.0,2.0,100482.0,-780.0,2.0,177461,-5589,1
LONG,多头持仓排名,20251113,SHFE.rb2601,SHFE,rb2601,G国泰君安,234218.0,56719.0,1.0,103279.0,2797.0,2.0,181261,3800,1
LONG,多头持仓排名,20251114,SHFE.rb2601,SHFE,rb2601,G国泰君安,219539.0,-14679.0,1.0,103083.0,-196.0,2.0,177978,-3283,1
LONG,多头持仓排名,20251117,SHFE.rb2601,SHFE,rb2601,G国泰君安,410237.0,190698.0,1.0,97655.0,-5428.0,2.0,171557,-6421,1
LONG,多头持仓排名,20251118,SHFE.rb2601,SHFE,rb2601,G国泰君安,217839.0,-192398.0,1.0,97081.0,-574.0,2.0,169474,-2083,1
LONG,多头持仓排名,20251119,SHFE.rb2601,SHFE,rb2601,G国泰君安,263887.0,46048.0,1.0,94324.0,-2757.0,2.0,178893,9419,1
LONG,多头持仓排名,20251120,SHFE.rb2601,SHFE,rb2601,G国泰君安,377092.0,113205.0,1.0,85650.0,-8674.0,2.0,174861,-4032,1
LONG,多头持仓排名,20251121,SHFE.rb2601,SHFE,rb2601,G国泰君安,265921.0,-111171.0,1.0,85609.0,-41.0,2.0,163765,-11096,1
LONG,多头持仓排名,20251124,SHFE.rb2601,SHFE,rb2601,G国泰君安,383856.0,117935.0,1.0,94965.0,9356.0,2.0,149405,-14360,1
LONG,多头持仓排名,20251125,SHFE.rb2601,SHFE,rb2601,G国泰君安,301814.0,-82042.0,1.0,87163.0,-7802.0,2.0,125068,-24337,1
LONG,多头持仓排名,20251126,SHFE.rb2601,SHFE,rb2601,G国泰君安,243396.0,-58418.0,1.0,81228.0,-5935.0,2.0,113061,-12007,1
LONG,多头持仓排名,20251127,SHFE.rb2601,SHFE,rb2601,G国泰君安,243069.0,-327.0,1.0,67275.0,-13953.0,1.0,102111,-10950,1
LONG,多头持仓排名,20251128,SHFE.rb2601,SHFE,rb2601,G国泰君安,210786.0,-32283.0,1.0,67015.0,-260.0,1.0,93611,-8500,1
LONG,多头持仓排名,20251201,SHFE.rb2601,SHFE,rb2601,G国泰君安,265649.0,54863.0,1.0,63476.0,-3539.0,1.0,90028,-3583,1
LONG,多头持仓排名,20251202,SHFE.rb2601,SHFE,rb2601,G国泰君安,196315.0,-69334.0,1.0,59332.0,-4144.0,1.0,81249,-8779,1
LONG,多头持仓排名,20251203,SHFE.rb2601,SHFE,rb2601,G国泰君安,90565.0,-105750.0,1.0,55352.0,-3980.0,1.0,71890,-9359,1
LONG,多头持仓排名,20251204,SHFE.rb2601,SHFE,rb2601,G国泰君安,73831.0,-16734.0,1.0,54424.0,-928.0,1.0,67221,-4669,1
LONG,多头持仓排名,20251205,SHFE.rb2601,SHFE,rb2601,G国泰君安,56682.0,-17149.0,1.0,51980.0,-2444.0,1.0,67315,94,1
LONG,多头持仓排名,20251208,SHFE.rb2601,SHFE,rb2601,G国泰君安,95183.0,38501.0,1.0,44035.0,-7945.0,1.0,61376,-5939,1
LONG,多头持仓排名,20251209,SHFE.rb2601,SHFE,rb2601,G国泰君安,97211.0,2028.0,1.0,38789.0,-5246.0,1.0,54209,-7167,1
LONG,多头持仓排名,20251210,SHFE.rb2601,SHFE,rb2601,G国泰君安,74070.0,-23141.0,1.0,37441.0,-1348.0,1.0,47079,-7130,1
LONG,多头持仓排名,20251211,SHFE.rb2601,SHFE,rb2601,G国泰君安,59536.0,-14534.0,1.0,29982.0,-7459.0,1.0,42348,-4731,1
LONG,多头持仓排名,20251212,SHFE.rb2601,SHFE,rb2601,G国泰君安,36725.0,-22811.0,1.0,29205.0,-777.0,1.0,40532,-1816,1
LONG,多头持仓排名,20251215,SHFE.rb2601,SHFE,rb2601,G国泰君安,45834.0,9109.0,1.0,25743.0,-3462.0,1.0,35992,-4540,1
LONG,多头持仓排名,20251216,SHFE.rb2601,SHFE,rb2601,G国泰君安,20002.0,-25832.0,2.0,24164.0,-1579.0,1.0,33177,-2815,1
LONG,多头持仓排名,20251217,SHFE.rb2601,SHFE,rb2601,G国泰君安,18248.0,-1754.0,2.0,22472.0,-1692.0,1.0,27781,-5396,1
LONG,多头持仓排名,20251218,SHFE.rb2601,SHFE,rb2601,G国泰君安,32626.0,14378.0,2.0,19474.0,-2998.0,1.0,25091,-2690,1
LONG,多头持仓排名,20251219,SHFE.rb2601,SHFE,rb2601,G国泰君安,15816.0,-16810.0,2.0,18684.0,-790.0,1.0,23818,-1273,1
LONG,多头持仓排名,20251222,SHFE.rb2601,SHFE,rb2601,G国泰君安,18600.0,2784.0,2.0,16829.0,-1855.0,1.0,21671,-2147,1
LONG,多头持仓排名,20251223,SHFE.rb2601,SHFE,rb2601,G国泰君安,23235.0,4635.0,2.0,17056.0,227.0,1.0,17401,-4270,1
LONG,多头持仓排名,20251224,SHFE.rb2601,SHFE,rb2601,G国泰君安,14145.0,-9090.0,2.0,13885.0,-3171.0,1.0,14620,-2781,1
LONG,多头持仓排名,20251225,SHFE.rb2601,SHFE,rb2601,G国泰君安,18149.0,4004.0,3.0,10235.0,-3650.0,1.0,9361,-5259,1
LONG,多头持仓排名,20251226,SHFE.rb2601,SHFE,rb2601,G国泰君安,14378.0,-3771.0,2.0,8686.0,-1549.0,1.0,6998,-2363,1
LONG,多头持仓排名,20251229,SHFE.rb2601,SHFE,rb2601,G国泰君安,6892.0,-7486.0,3.0,5685.0,-3001.0,1.0,5463,-1535,1
LONG,多头持仓排名,20251230,SHFE.rb2601,SHFE,rb2601,G国泰君安,3936.0,-2956.0,2.0,3399.0,-2286.0,2.0,4605,-858,1
LONG,多头持仓排名,20251231,SHFE.rb2601,SHFE,rb2601,G国泰君安,6102.0,2166.0,1.0,706.0,-2693.0,10.0,3540,-1065,1
LONG,多头持仓排名,20260105,SHFE.rb2601,SHFE,rb2601,G国泰君安,676.0,-5426.0,5.0,570.0,-136.0,9.0,3000,-540,1
LONG,多头持仓排名,20260106,SHFE.rb2601,SHFE,rb2601,G国泰君安,480.0,-196.0,5.0,510.0,-60.0,6.0,2580,-420,1
SHORT,空头持仓排名,20250903,SHFE.rb2601,SHFE,rb2601,G国泰君安,331204.0,100283.0,1.0,94731.0,8460.0,2.0,160426,10202,1
SHORT,空头持仓排名,20250904,SHFE.rb2601,SHFE,rb2601,G国泰君安,355986.0,24782.0,1.0,99112.0,4381.0,2.0,169003,8577,1
SHORT,空头持仓排名,20250905,SHFE.rb2601,SHFE,rb2601,G国泰君安,384606.0,28620.0,1.0,94083.0,-5029.0,2.0,174128,5125,1
